Time,Amb pressure (PSI),Accel Ped. Pos. (%),Boost (PSI),Coolant (*F),Ethanol Content (Active) (%),Fuel Interpolation (FF) (%),Fuel low pressure sensor (PSI),Fuel mode (-),Fuel Scalar Interpolation (FF) (%),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda bank 2 (AFR),MAF (g/s),Oil temp (*F),Rail pressure (PSI),RPM (RPM),Speed (mph),STFT 1 (%),STFT 2 (%),Timing Cyl. 1 (*CRK),Timing Cyl. 2 (*CRK),Timing Cyl. 3 (*CRK),Timing Cyl. 4 (*CRK),Timing Cyl. 5 (*CRK),Timing Cyl. 6 (*CRK),Transmission temp (*F),WGDC Bank 1 (%),WGDC Bank 2 (%),WGDC Base Value (%),MHD version 3.20 IJE0S Unknown
5537.605,14.2,0,-10.6,208,92,93.33,73.4,2,52.55,6,86,234.95,234.95,7.44,223,760.3,1983,60,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5537.687,14.2,0,-10.6,208,92,93.33,73.4,2,52.55,6,86,234.22,234.95,7.47,223,760.3,1979,60,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5537.766,14.2,0,-10.6,208,92,93.33,73.4,2,52.55,6,86,234.44,234.95,7.43,223,761.7,1977,59,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5537.855,14.2,0,-10.6,208,92,93.33,73.4,2,52.55,6,86,234.95,234.95,7.42,223,758.1,1974,60,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.5,51.5,34,0
5537.935,14.2,0,-10.6,208,92,93.33,73.6,2,52.55,6,86,234.44,234.95,7.34,223,759,1965,60,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5538.016,14.2,0,-10.7,208,92,93.33,73.4,2,52.55,6,86,234.44,234.95,7.25,223,760.7,1963,59,0,0,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,198,51.5,51.5,34,0
5538.118,14.2,0,-10.7,208,92,93.33,73.6,2,52.55,6,86,234.95,234.95,7.22,223,757.4,1961,59,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.5,51.5,34,0
5538.236,14.2,0,-10.7,208,92,93.33,73.4,2,52.55,6,86,234.54,234.95,7.21,223,759.9,1956,58,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.6,51.6,34.1,0
5538.332,14.2,0,-10.7,208,92,93.33,73.6,2,52.55,6,86,234.95,234.95,7.18,223,759.9,1950,59,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5538.405,14.2,0,-10.7,208,92,93.33,73.6,2,52.55,6,86,234.95,234.95,7.18,223,758.1,1945,59,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5538.491,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,7.22,223,757.6,1943,58,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5538.575,14.2,0,-10.6,208,92,93.33,73.6,2,52.55,6,86,234.95,234.95,7.25,223,758.1,1938,58,0,0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,198,51.6,51.6,34.1,0
5538.665,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,7.23,223,758.5,1934,58,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5538.752,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,7.23,223,758.5,1931,58,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5538.836,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,7.2,223,758.4,1925,58,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5538.925,14.2,0,-10.6,208,92,93.33,73.6,2,52.55,6,86,234.95,234.95,7.22,223,758.5,1919,58,0,0,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,198,51.6,51.6,34.1,0
5539.018,14.2,0,-10.6,208,92,93.33,73.6,2,52.55,6,86,234.95,234.95,7.21,223,758.5,1919,58,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.6,51.6,34.1,0
5539.095,14.2,0,-10.6,208,92,93.33,73.6,2,52.55,6,86,234.95,234.95,7.21,223,757.4,1914,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.6,51.6,34.1,0
5539.185,14.2,0,-10.6,208,92,93.33,73.6,2,52.55,6,86,234.95,234.95,7.24,223,759.9,1910,58,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.6,51.6,34.1,0
5539.265,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,7.22,223,758.5,1907,58,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.6,51.6,34.1,0
5539.351,14.2,0,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.44,234.95,7.21,223,759.6,1902,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.6,51.6,34.1,0
5539.435,14.2,0,-10.6,208,92,93.33,73.6,2,52.55,6,86,234.44,234.95,7.13,223,760.4,1898,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.6,51.6,34.1,0
5539.516,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.44,234.95,7.08,223,759.9,1895,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.6,51.6,34.1,0
5539.616,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,7.02,223,759.5,1889,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.6,51.6,34.1,0
5539.697,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,7,223,759,1887,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,52.7,52.7,34.1,0
5539.776,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,7,223,756.9,1884,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,52.7,52.7,34.1,0
5539.855,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.44,234.95,6.96,223,758.4,1881,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5539.936,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,6.95,223,758,1876,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5540.017,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,6.96,223,758.4,1874,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5540.100,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,6.94,223,760.1,1869,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5540.185,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,6.95,221,757.4,1867,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5540.275,14.2,0,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.44,234.95,6.95,221,756.8,1863,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5540.365,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.54,234.95,6.94,221,761.3,1859,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5540.441,14.2,0,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.44,234.95,6.95,221,759.5,1859,57,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5540.538,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,6.94,221,757.8,1857,56,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,198,51.7,51.7,34.2,0
5540.616,14.2,0,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.95,234.95,6.93,221,758.4,1854,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.4,51.4,34.2,0
5540.696,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,6.93,221,760.4,1852,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5540.776,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,6.92,221,760.1,1849,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5540.877,14.2,0,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.95,234.95,6.94,221,758.1,1851,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.4,51.4,34.2,0
5540.955,14.2,0,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.95,234.95,6.93,221,759.2,1849,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5541.035,14.2,0,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.95,234.95,6.92,221,759.6,1846,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.4,51.4,34.2,0
5541.111,14.2,0,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.95,234.95,6.92,221,762,1845,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.4,51.4,34.2,0
5541.206,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.95,234.95,6.91,221,761.7,1840,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5541.297,14.2,0,-10.6,208,92,93.33,73.7,2,52.55,6,86,234.44,234.95,6.91,221,760.8,1839,56,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5541.386,14.2,0,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.95,234.95,6.92,221,760.8,1838,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5541.477,14.2,0.3,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.95,234.95,6.93,221,760.8,1836,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.7,51.7,34.2,0
5541.559,14.2,0.3,-10.6,208,92,93.33,74.1,2,52.55,6,86,234.95,234.95,6.9,221,759.6,1833,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.5,51.5,34.2,0
5541.635,14.2,1.7,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.95,234.95,6.92,221,757.6,1832,55,0,0,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,198,51.5,51.5,34.2,0
5541.715,14.2,7.2,-10.6,208,92,93.33,73.9,2,52.55,6,86,234.95,234.95,7.02,221,741.8,1829,55,0,0,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,198,51.7,51.7,34.2,0
5541.797,14.2,9.9,-10.6,208,92,93.33,71.8,2,52.55,6,86,234.95,234.95,7.11,221,758,1835,55,0,0,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,198,51.7,51.7,34.2,0
5541.891,14.2,11.8,-10.6,208,92,93.33,70.7,2,52.55,6,86,194.44,234.95,7.02,221,798.5,1823,55,0,0,0.8,0.8,0.8,0.8,0.8,0.8,198,51.7,51.7,34.2,0
5541.977,14.2,14.5,-10.7,208,92,93.33,72.5,2,52.55,6,86,93.36,71.19,7.01,221,820.2,1832,55,0,0,5.2,5.2,5.2,5.2,5.2,5.2,198,51.7,51.7,34.2,0
5542.060,14.2,16.7,-10.7,208,92,93.33,72.7,2,52.55,6,86,62.41,40.45,6.99,221,811.9,1828,55,0,0,13.1,13.1,13.1,13.1,13.1,13.1,198,51.7,51.7,34.2,0
5542.216,14.2,17.2,-10.7,208,92,93.33,72.7,2,52.55,6,86,50.12,32.52,6.92,221,803.2,1824,55,0,0,15.4,15.4,15.4,15.4,15.4,15.4,198,52.4,52.4,33.9,0
5542.296,14.2,18.4,-10.1,208,92,93.33,72.7,2,52.55,6,86,33.5,20.81,8.77,221,751,1827,55,0,0,19.5,19.5,19.5,19.5,19.5,19.5,198,53.2,53.2,35.5,0
5542.378,14.2,18.4,-9.8,208,92,93.33,72.3,2,52.55,6,86,29.25,19,9.55,221,750.1,1834,55,0,0,22.9,22.9,22.9,22.9,22.9,22.9,198,53.9,53.9,36.1,0
5542.467,14.2,18.7,-9.7,208,92,93.33,72.5,2,52.55,6,86,25.21,18.08,10.11,221,754.1,1843,55,0,0,24.8,24.8,24.8,24.8,24.8,24.8,198,54.7,54.7,36.8,0
5542.546,14.2,24,-9.5,208,92,93.33,72.5,2,52.55,6,86,21.37,17.31,10.23,221,764,1816,55,0,0,25.9,25.9,25.9,25.9,25.9,25.9,198,55.4,55.4,37.5,0
5542.625,14.2,29.3,-8.8,208,92,93.33,72.3,2,52.55,6,86,20.33,16.68,11.35,221,779.8,1829,55,0,0,19.1,19.1,19.1,19.1,19.1,19.1,198,57.1,57.1,39.1,0
5542.705,14.2,31.2,-6.8,208,92,93.33,72.5,2,52.55,6,86,18.89,16.35,16.36,221,785.6,1841,55,0,0,21.8,21.8,21.8,21.8,21.8,21.8,198,50.7,50.7,32.3,0
5542.786,14.2,31.3,-4.6,208,92,93.33,73.4,2,52.55,6,86,17.58,16,22.88,221,770.4,1903,55,0,0,17.6,17.6,17.6,17.6,17.6,17.6,198,49.9,49.9,31.6,0
5542.871,14.2,31,-2.2,208,92,93.33,74.6,2,52.55,6,86,15.4,15.39,29.83,221,714.3,1976,55,-5.4,-2.6,18.4,18.4,18.4,18.4,18.4,18.4,198,48.4,48.4,30.3,0
5542.951,14.2,30.7,-1.2,207,92,93.33,74.8,2,52.55,6,86,14.35,14.51,38.54,221,675.8,2002,55,-4.1,-2.6,16.5,16.5,16.5,16.5,16.5,16.5,198,47.1,47.1,28.8,0
5543.046,14.2,29.8,-0.7,208,92,93.33,73.9,20,52.55,6,86,14.04,14,41.83,221,664.4,1968,55,-2.1,-1.5,15,15,15,15,15,15,198,44.8,44.8,27.1,0
5543.133,14.2,29.3,-0.3,208,92,93.33,73.6,20,52.55,6,86,13.59,13.55,45.54,221,744.7,1952,56,-4.9,-6.7,15.4,15.4,15.4,15.4,15.4,15.4,198,43.2,43.2,25.6,0
5543.215,14.2,29.3,0,207,92,93.33,72.2,20,52.55,6,86,13.82,13.81,46.79,221,920.7,1952,56,-7.6,-8.5,15.8,15.8,15.8,15.8,15.8,15.8,198,41.6,41.6,24.1,0
5543.302,14.2,29,0.1,207,92,93.33,74.5,20,52.55,6,86,14.31,14.13,47.8,221,1090.7,1944,56,-7,-8.6,15.8,15.8,15.8,15.8,15.8,15.8,198,40.2,40.2,22.9,0
5543.385,14.2,28.1,0.1,208,92,93.33,75.3,20,52.55,6,86,14.76,14.73,47.29,221,1110,1938,56,-6.3,-6.7,15.8,15.8,15.8,15.8,15.8,15.8,198,38.9,38.9,21.7,0
5543.478,14.2,27.8,0,208,92,93.33,74.8,20,52.55,6,86,15.47,15.49,44.75,221,1071.6,1937,57,-3.4,-2.6,15.8,15.8,15.8,15.8,15.8,15.8,198,37.8,37.8,20.7,0
5543.570,14.2,27.9,0,208,92,93.33,73.6,20,52.55,6,86,16.03,15.92,44.12,221,1019.8,1942,57,0.1,1.1,16.5,16.5,16.5,16.5,16.5,16.5,198,36.8,36.8,19.8,0
5543.646,14.2,27.3,0,208,92,93.33,72.9,2,52.55,6,86,15.79,15.53,43.66,221,960.7,1955,57,0.9,1.1,16.5,16.5,16.5,16.5,16.5,16.5,198,35.9,35.9,19,0
5543.727,14.2,27,0,208,92,93.33,72.2,2,52.55,6,86,15.33,15.17,42.77,221,945.7,1966,57,0.3,0.7,16.5,16.5,16.5,16.5,16.5,16.5,198,35.2,35.2,18.4,0
5543.801,14.2,27,0,207,92,93.33,72.9,2,52.55,6,86,14.61,14.21,41.34,221,998.8,1954,57,0.7,-0.9,16.5,16.5,16.5,16.5,16.5,16.5,198,34.7,34.7,17.9,0
5543.893,14.2,26.7,0,208,92,93.33,73.2,2,52.55,6,86,14.48,14.2,41.52,221,997.7,1959,58,2.2,-0.1,16.5,16.5,16.5,16.5,16.5,16.5,198,34.2,34.2,17.4,0
5543.976,14.2,26,0,208,92,93.33,72.9,2,52.55,6,86,14.47,14.5,40.93,221,966.8,1962,57,3.3,3,16.5,16.5,16.5,16.5,16.5,16.5,198,33.7,33.7,17,0
5544.065,14.2,25.2,-0.1,207,92,93.33,71.8,2,52.55,6,86,14.41,14.34,38.55,221,929.8,1959,57,3.7,2.8,16.5,16.5,16.5,16.5,16.5,16.5,198,33.3,33.3,16.8,0
5544.291,14.2,25.2,-0.2,207,92,93.33,72.5,2,52.55,6,86,14.53,14.47,37.54,221,934.2,1959,58,4.4,3.8,16.9,16.9,16.9,16.9,16.9,16.9,198,33.3,33.3,16.6,0
5544.605,14.2,24.6,-0.3,207,92,93.33,73,2,52.55,6,86,14.81,14.74,36.5,221,843.5,1975,58,7.2,5.5,18,15.4,18,18,18,18,198,32.1,32.1,16.4,0
5544.687,14.2,25.5,-0.3,207,92,93.33,72.7,2,52.55,6,84,15.06,14.93,37.12,221,822.6,1978,58,8,5.8,17.2,14.6,17.2,17.2,14.2,17.2,198,31.9,31.9,15.4,0
5544.766,14.2,28.4,-0.1,207,92,93.33,72,2,52.55,6,84,15.03,15.01,42.25,221,782.6,1996,58,8.4,7.2,16.5,14.2,16.5,16.5,13.5,16.5,198,31,31,14.7,0
5544.875,14.2,29.6,0,207,92,93.33,72.3,2,52.55,6,84,14.38,14.08,43.09,221,840.6,1982,59,6.4,2.4,16.5,14.6,16.5,16.5,13.5,16.5,198,30.9,30.9,14.5,0
5544.956,14.2,29.6,0.1,207,92,93.33,72.2,20,52.55,6,84,14.24,13.91,45.19,221,976.6,1997,59,5.9,1.1,16.1,14.2,16.1,16.1,13.5,16.1,198,30.7,30.7,14.3,0
5545.035,14.2,29.6,0.2,207,92,93.33,73.7,20,52.55,6,84,14.31,14.1,47.01,221,996,2011,59,6,1.8,16.5,14.6,16.5,16.5,13.9,16.5,198,30.4,30.4,14,0
5545.116,14.2,29.3,0.2,207,92,93.33,72.3,20,52.55,6,84,14.33,14.44,47.83,221,1070.8,2020,60,6,3.5,16.5,15,16.5,16.5,14.2,16.5,198,30.2,30.2,13.8,0
5545.195,14.2,29.3,0.2,207,92,93.33,73,20,52.55,6,84,14.47,14.41,48.17,221,1175.8,2017,60,6.5,3.1,16.5,15,16.5,16.5,14.2,16.5,198,29.9,29.9,13.6,0
5545.276,14.2,28.7,0.2,207,92,93.33,74.1,20,52.55,6,84,14.46,14.48,48.2,221,1180.2,2019,60,6.5,3.7,16.5,15.4,16.5,16.5,14.6,16.5,198,29.8,29.8,13.4,0
5545.358,14.2,26.4,0.1,207,92,93.33,72.5,2,52.55,6,84,14.47,14.61,47.05,221,1195.3,2022,60,6.7,4.6,16.5,15.4,13.5,16.5,14.6,16.5,198,28.6,28.6,13.3,0
5545.439,14.2,25.2,-0.3,208,92,93.33,73.4,2,52.55,6,84,14.53,14.53,41.32,221,1205.4,2006,60,6.9,4.1,16.9,16.1,13.9,16.9,15,16.9,198,30.5,30.5,15,0
5545.511,14.2,24.9,-0.3,207,92,93.33,73,2,52.55,6,84,14.93,15.22,38.2,221,1184.9,2011,60,8.6,8.3,18,17.2,15,18,16.5,18,198,31.5,31.5,15.9,0
5545.595,14.2,24.9,-0.3,207,92,93.33,72.9,2,52.55,6,84,15.47,15.39,37.76,221,1097.4,2034,60,11,10.1,18.4,18,15.8,18.4,16.9,18.4,198,31.5,31.5,15.9,0
5545.676,14.2,24.9,-0.3,207,92,93.33,71.8,2,52.55,6,84,15.26,14.96,38.38,221,986.3,2039,60,10.9,8.6,18,14.6,15.4,18,16.9,18,198,32.5,32.5,15.9,0
5545.755,14.2,25.2,-0.3,207,92,93.33,71.3,2,52.55,6,84,14.93,14.63,38.73,221,953.3,2040,60,10.2,7.4,18,14.6,15.8,18,16.9,18,198,31.8,31.8,15.4,0
5545.835,14.2,25.2,-0.3,207,92,93.33,72.5,2,52.55,6,84,14.9,14.61,39.61,221,951.7,2048,61,10.4,7.2,17.6,14.6,15.4,17.6,16.9,17.6,198,31.9,31.9,15.4,0
5545.918,14.2,25.5,-0.3,207,92,93.33,72.2,2,52.55,6,84,14.68,14.77,39.36,221,888.1,2044,61,9.9,7.7,17.6,14.6,15.8,14.6,16.9,17.6,198,31.5,31.5,15,0
5545.991,14.2,25.8,-0.3,207,92,93.33,71.6,2,52.55,6,84,14.73,14.77,40.09,221,920.5,2056,61,10.3,7.6,17.2,14.2,15.4,14.2,16.9,17.2,198,31.3,31.3,14.8,0
5546.099,14.2,25.8,-0.3,207,92,93.33,72,2,52.55,6,84,14.68,14.83,41.02,221,910.2,2061,61,10.1,7.6,17.2,14.6,15.8,14.2,16.9,17.2,198,31.2,31.2,14.8,0
5546.187,14.2,25.3,-0.3,207,92,93.33,72.7,2,52.55,6,84,14.68,14.77,40.61,221,877.6,2059,61,10.4,7.5,17.2,14.6,15.8,14.6,17.2,17.2,198,30.9,30.9,15.4,0
5546.261,14.2,24.1,-0.4,207,92,93.33,73.2,2,52.55,6,84,14.76,14.9,38.18,221,873.9,2062,62,10.7,8.9,18.4,16.1,17.2,16.1,18.4,18.4,198,32.7,32.7,17,0
5546.341,14.2,23,-0.6,207,92,93.33,71.4,2,52.55,6,84,15.06,14.99,36.04,221,851.1,2064,62,11.5,9.6,19.9,17.6,18.8,17.6,19.9,19.9,198,35,35,19,0
5546.416,14.2,22.7,-0.9,207,92,93.33,72.5,2,52.55,6,84,15.33,15.22,33.24,221,868.7,2054,62,12.8,11.8,21.4,19.5,20.6,19.1,21.4,21.4,198,35.5,35.5,19.5,0
5546.502,14.2,22.7,-1,207,92,93.33,72.9,2,52.55,6,84,15.33,15.14,32.19,221,815.2,2053,62,13.2,12.1,22.1,20.2,21.4,20.2,22.1,22.1,198,35.5,35.5,19.5,0
5546.581,14.2,22.7,-1,207,92,93.33,71.6,2,52.55,6,84,14.93,14.56,32.42,221,803.8,2057,62,12.1,9.7,22.1,20.6,21.4,20.2,22.1,22.1,198,36.5,36.5,19.5,0
5546.651,14.2,22.7,-1.1,207,92,93.33,72.2,2,52.55,6,84,14.54,14.48,32.49,221,803.9,2058,62,11,8.4,22.1,20.6,21.8,20.6,22.1,22.1,198,36.4,36.4,19.5,0
5546.736,14.2,22.7,-1.1,207,92,93.33,72.3,2,52.55,6,84,14.34,14.47,32.25,221,777.8,2057,62,10.4,7.4,22.1,20.6,21.8,20.6,22.1,22.1,198,35.3,35.3,19.5,0
5546.818,14.2,22.7,-1.1,207,92,93.33,72.2,2,52.55,6,84,14.18,14.73,32.34,221,786.8,2059,62,9.7,8.3,22.1,21,22.1,21,22.1,22.1,198,35.5,35.5,19.5,0
5546.901,14.2,22.7,-1.1,208,92,93.33,72,2,52.55,6,84,14.14,14.7,32.23,221,773.4,2062,62,9.4,7.8,22.5,21.4,22.5,21.4,22.5,22.5,198,35.5,35.5,19.5,0
5546.992,14.2,22.4,-1.2,207,92,93.33,71.8,2,52.55,6,84,14.07,14.74,32.15,221,776,2065,62,9,7.6,22.5,21.8,22.5,21.8,22.5,22.5,198,36.4,36.4,19.5,0
5547.066,14.2,21.9,-1.3,207,92,93.33,72.2,2,52.55,6,84,14.02,14.63,31.68,221,764,2066,62,8.3,7.2,22.5,18.8,22.5,21.8,22.5,22.5,198,35.9,35.9,19.9,0
5547.148,14.2,21.6,-1.6,207,92,93.33,72.2,2,52.55,6,84,14.04,14.51,29.75,221,753.9,2068,63,8,6.2,24,20.2,24,23.6,24,24,198,37.3,37.3,20.2,0
5547.236,14.2,21.3,-1.7,207,92,93.33,72.3,2,52.55,6,84,13.98,14.31,29.31,221,780.2,2075,63,6.9,5.9,25.1,21.8,25.1,24.8,25.1,25.1,198,36.6,36.6,20.5,0
5547.371,14.2,21.6,-1.8,208,92,93.33,71.8,2,52.55,6,84,13.95,13.9,28.7,221,755.4,2072,63,5.4,3.2,25.9,22.5,25.9,25.9,25.9,25.9,198,36.3,36.3,20.2,0
5547.445,14.2,21.6,-1.7,208,92,93.33,72.5,2,52.55,6,84,13.98,13.97,29.16,221,755.3,2079,63,4.2,2.9,25.1,22.1,25.1,25.1,25.1,25.1,198,36.2,36.2,20.1,0
5547.525,14.2,21.6,-1.7,208,92,93.33,72.5,2,52.55,6,84,14.14,14.11,29.18,221,777.1,2080,63,4.2,3.4,25.1,22.5,25.1,25.1,25.1,25.1,198,36.2,36.2,20.1,0
5547.606,14.2,21.6,-1.7,208,92,93.33,71.6,2,52.55,6,84,14.21,14.24,29.21,221,765.1,2084,63,3.8,3.3,25.9,23.2,25.9,25.9,25.9,25.9,198,37.1,37.1,20.1,0
5547.696,14.2,21.6,-1.7,208,92,93.33,72.3,2,52.55,6,84,14.28,14.38,29.17,221,773.8,2082,63,3.7,2.8,25.1,22.5,25.1,25.1,25.1,25.1,198,37.1,37.1,20.1,0
5547.771,14.2,21.6,-1.7,208,92,93.33,72.9,2,52.55,6,84,14.27,14.57,29.22,221,762.2,2086,63,3.7,2.4,25.9,23.6,25.9,25.9,25.9,25.9,198,36,36,20,0
5547.853,14.2,21.3,-1.7,208,92,93.33,71.6,2,52.55,6,82,14.28,14.73,29.32,221,795.1,2091,63,3.9,2.4,25.1,22.9,25.1,25.1,25.1,25.1,198,37.3,37.3,20.3,0
5547.931,14.2,21.1,-1.8,208,92,93.33,73,2,52.55,6,82,14.3,14.9,28.98,221,787.8,2090,63,3.8,2.9,25.9,24,25.9,25.9,25.9,25.9,198,37.7,37.7,20.6,0
5548.011,14.2,20.2,-1.9,208,92,93.33,72.2,2,52.55,6,82,14.21,14.9,28.04,221,770.4,2089,63,3.2,2.2,27.4,25.5,27.4,27.4,27.4,27.4,198,38.1,38.1,21.9,0
5548.096,14.2,18.5,-2.4,208,92,93.33,72.2,2,52.55,6,82,14.18,14.9,25.64,221,789.1,2096,63,2.9,2.1,30.4,28.9,30.4,30.4,30.4,30.4,198,42.3,42.3,25.6,0
5548.192,14.2,17.4,-2.9,208,92,93.33,72.9,2,52.55,6,82,14.14,14.61,27.19,221,781.9,2105,63,2.3,0.6,28.9,27.4,28.9,28.9,28.9,28.9,198,43,43,26.3,0
5548.267,14.2,17.1,-4.8,208,92,93.33,72.9,2,52.55,6,82,14.25,14.5,27.3,221,774.2,2090,63,1.4,0.9,28.5,27.4,28.5,28.5,28.5,28.5,198,44.1,44.1,27.4,0
5548.345,14.2,15.4,-5.9,208,92,93.33,73.2,2,52.55,6,82,14.43,14.15,23.33,221,788.2,2094,63,1.3,-0.6,33,31.9,33,33,33,33,198,46,46,29,0
5548.427,14.2,12.3,-6.6,208,92,93.33,72.2,2,52.55,6,82,14.18,13.45,21.58,221,791.1,2098,63,-0.7,-5.9,33,31.9,33,33,33,33,198,53.1,53.1,35.7,0
